country,hours_per_week,num_logins_last_month,videos_watched_pct,assignments_submitted,discussion_posts,is_working_professional,preferred_device,completed_course
18,3,15,0,2,2,1,0,0
13,5,13,0,1,2,1,5,0
13,4,19,0,6,0,0,4,0
6,7,19,0,4,3,0,4,0
6,3,20,0,9,0,1,0,0
3,3,24,0,5,1,1,6,0
15,3,20,0,6,2,1,4,0
9,2,18,0,6,2,0,1,1
2,3,16,0,7,1,0,5,0
11,2,20,0,6,1,1,1,0
6,0,15,0,9,0,0,5,0
3,5,20,0,8,2,0,1,0
15,2,23,0,2,2,0,1,0
17,8,15,0,9,2,1,1,1
12,3,20,0,7,1,0,1,0
18,6,19,0,9,1,1,1,0
7,5,18,0,8,0,1,2,1
6,4,27,0,9,0,0,2,1
11,2,21,0,0,1,0,2,0
7,4,18,0,7,2,1,6,0
6,4,20,0,2,1,1,0,0
8,6,26,0,0,0,1,2,0
7,7,24,0,7,0,1,6,1
8,4,25,0,8,2,1,2,0
8,6,29,0,2,3,0,1,0
9,7,28,0,7,3,1,1,1
17,1,17,0,4,5,0,2,0
15,5,27,0,3,1,0,2,0
18,4,17,0,5,2,1,4,0
4,3,26,0,7,1,1,1,1
13,0,19,0,3,2,1,2,0
16,4,15,0,8,0,1,1,0
7,9,23,0,8,1,0,4,1
5,4,21,0,7,3,0,1,1
17,5,27,0,3,4,1,2,0
10,8,22,0,3,2,1,4,0
8,2,16,0,7,3,0,2,1
13,3,24,0,0,0,1,2,0
11,9,17,1,5,2,1,2,0
6,4,23,0,8,2,1,1,0
0,0,20,0,6,1,1,2,0
7,6,23,0,7,1,0,2,1
18,4,16,0,9,2,1,4,0
12,8,18,0,6,2,1,2,0
15,2,19,0,7,2,0,2,0
11,4,19,0,3,3,0,2,0
7,4,12,0,1,4,0,4,0
12,0,33,0,4,1,1,2,0
12,5,20,0,2,0,1,6,0
9,1,12,0,8,2,0,2,0
2,3,18,0,9,1,1,2,1
8,7,21,0,1,3,1,1,0
8,4,24,0,9,0,0,0,0
7,8,21,0,1,1,0,2,0
8,5,28,0,9,3,1,6,1
18,2,20,0,5,1,1,1,0
4,3,19,0,9,3,1,1,0
6,5,14,0,3,3,1,2,0
2,6,18,0,8,1,1,4,0
10,5,20,0,6,2,0,0,0
12,6,24,0,5,3,1,2,0
8,2,21,0,4,2,1,1,0
16,5,19,0,2,2,1,5,0
11,5,18,0,7,1,0,5,0
8,2,20,0,8,2,1,0,0
12,5,23,0,4,3,0,2,1
10,2,16,0,3,2,1,1,0
17,7,14,0,9,0,1,1,1
18,6,11,0,8,1,0,2,0
17,5,20,0,7,1,1,4,1
3,3,16,0,1,4,1,2,0
4,4,22,0,7,2,1,2,0
11,1,18,0,6,2,1,2,1
6,2,18,0,3,2,0,1,0
7,6,24,0,5,2,1,2,0
4,7,22,0,2,1,0,2,1
17,5,16,0,7,2,1,2,0
9,5,13,0,3,3,0,0,0
6,8,15,0,0,0,1,2,0
13,3,20,0,2,2,1,4,0
7,1,19,0,8,0,1,3,0
2,4,17,0,7,2,1,1,1
7,6,12,0,2,2,1,0,0
10,2,16,0,0,2,1,4,0
9,7,22,0,5,1,1,5,0
17,4,17,0,0,3,1,2,0
11,6,23,0,8,2,0,5,0
12,3,16,0,2,2,0,2,0
3,3,16,0,4,0,1,2,0
4,2,19,0,6,1,1,2,1
4,10,13,0,8,2,0,2,1
8,4,12,0,9,4,0,1,1
18,4,16,0,9,4,1,2,0
17,6,20,0,2,1,1,1,0
8,4,25,0,6,1,0,4,0
17,2,18,0,6,1,1,1,0
3,4,22,0,9,3,0,0,1
7,3,28,0,2,2,1,2,0
9,5,14,0,5,2,1,5,0
4,4,13,0,0,3,1,1,0
8,2,30,0,4,1,1,1,0
18,7,21,0,0,3,1,2,0
4,7,18,0,9,0,0,2,1
3,7,15,0,9,0,0,2,1
11,1,22,0,8,3,1,2,0
9,4,17,0,5,1,1,1,0
0,3,18,0,2,0,0,2,0
16,5,17,0,0,1,1,1,0
11,4,23,0,5,1,1,2,0
15,8,20,0,3,1,1,0,0
13,5,24,0,9,1,0,1,1
11,6,22,0,1,2,0,1,0
17,7,15,0,0,2,1,2,0
15,4,23,0,5,3,1,1,0
12,2,24,0,8,2,0,2,1
13,5,16,0,3,2,1,2,0
17,4,18,0,5,2,0,6,0
11,5,21,0,3,3,0,1,0
0,3,22,0,2,1,0,2,0
6,0,19,1,1,1,1,3,0
3,2,19,0,0,3,0,2,0
7,8,18,0,8,4,1,5,1
15,4,16,0,0,1,0,1,0
10,6,16,0,8,5,1,2,1
15,9,16,0,1,2,1,5,0
4,4,23,0,5,1,1,2,0
5,2,15,0,5,1,1,1,0
2,7,24,0,7,2,0,2,1
8,5,22,0,5,2,1,4,0
8,4,19,0,0,3,1,5,0
9,5,21,0,8,1,1,0,1
17,7,21,0,3,1,1,1,0
4,0,24,0,5,1,1,1,0
8,4,20,0,3,3,1,2,0
17,6,22,0,8,2,1,5,0
10,3,19,0,4,0,0,2,0
8,7,20,0,4,4,1,4,0
9,7,16,0,7,3,0,2,1
16,2,20,0,2,0,1,5,0
5,8,19,1,0,1,1,1,0
15,6,18,0,8,4,1,2,1
5,1,25,0,1,5,1,1,0
16,1,25,0,9,2,1,5,0
7,4,18,0,5,3,0,0,0
5,8,14,0,3,2,1,1,0
0,6,20,0,3,0,1,5,0
16,3,12,0,1,5,1,2,0
6,0,23,0,9,1,1,2,1
8,2,21,0,6,0,0,4,0
15,4,25,0,3,1,1,5,0
5,3,18,0,3,2,1,1,0
8,5,23,0,4,1,0,4,0
8,0,13,0,1,3,0,2,0
5,4,20,0,3,2,1,5,0
16,4,27,0,2,1,1,1,0
18,2,18,0,1,1,1,6,0
3,4,26,0,1,0,0,1,0
4,1,22,0,4,4,1,2,0
5,7,22,0,8,0,1,1,0
3,4,20,0,7,1,0,1,1
8,9,21,0,3,0,0,1,1
18,4,15,0,7,1,1,2,0
17,3,10,0,1,1,1,2,0
15,10,22,0,4,2,0,1,1
17,3,25,0,7,1,0,1,0
16,2,19,0,6,1,1,1,0
0,0,22,0,0,4,1,2,0
13,7,17,0,6,1,1,4,1
18,5,22,0,5,5,1,2,0
16,4,17,0,9,1,0,0,0
8,10,20,0,4,1,1,1,0
18,5,13,0,7,4,0,2,1
3,6,17,0,6,1,0,4,1
2,1,32,0,6,2,1,0,1
18,2,21,0,6,3,0,0,1
6,4,19,0,6,2,1,0,0
13,3,18,0,2,2,1,1,0
18,5,23,0,1,0,0,6,0
11,3,23,0,2,6,0,6,0
13,8,22,0,4,3,0,5,0
2,3,22,0,6,2,1,0,0
13,7,9,0,4,2,0,2,0
5,5,16,0,7,2,0,2,1
17,3,21,0,1,1,0,1,0
9,10,23,0,1,0,1,1,0
12,2,19,1,6,3,1,1,1
3,4,20,0,1,1,1,2,0
9,7,17,0,3,1,1,2,0
5,4,16,0,2,2,1,2,0
4,10,17,0,8,1,0,4,1
10,2,20,0,5,2,0,5,0
0,1,15,0,2,3,1,1,0
0,1,9,0,2,4,0,1,0
4,8,17,0,8,3,1,5,1
15,2,21,0,0,3,0,0,0
17,4,23,0,7,3,1,0,0
4,6,32,0,2,3,1,2,0
3,10,14,0,8,2,1,2,1
15,6,28,0,2,3,1,1,0
11,5,19,0,8,0,0,1,1
17,4,26,0,4,3,1,2,0
9,5,19,0,8,3,1,1,0
15,5,19,0,9,5,1,2,1
16,10,20,0,4,3,0,2,0
7,3,20,0,0,2,0,2,0
15,4,14,0,8,2,0,5,0
9,5,17,0,7,2,0,6,0
17,6,21,0,9,2,1,2,0
9,3,20,0,6,2,1,2,0
10,4,27,0,8,1,1,5,0
2,2,16,0,5,1,1,1,0
17,3,24,0,4,3,1,1,0
2,5,18,0,1,1,0,1,0
12,3,20,0,9,0,0,2,0
17,4,27,0,2,3,0,0,0
18,9,28,0,5,1,0,6,0
17,5,20,0,6,3,1,1,0
0,0,25,0,5,3,0,1,1
5,3,24,0,9,0,0,2,0
8,6,23,0,9,1,0,2,0
3,3,21,0,1,2,0,0,0
2,4,21,0,2,3,0,1,0
17,3,15,0,8,1,1,2,0
11,4,14,0,3,3,1,4,0
10,4,23,0,9,1,1,6,1
9,8,25,0,4,3,1,4,0
0,3,9,0,1,2,1,2,0
8,4,26,0,1,1,0,1,0
2,2,16,0,9,0,0,1,0
17,7,21,0,4,4,0,2,1
10,7,28,0,9,2,1,1,1
7,5,23,0,5,2,1,1,0
15,4,23,0,2,1,1,5,0
9,4,22,0,2,0,1,5,0
8,8,9,0,8,2,0,2,1
10,3,18,0,4,2,0,2,0
15,4,19,0,1,1,1,5,0
15,1,33,0,5,2,1,5,0
3,7,16,0,5,1,0,1,0
11,8,20,0,2,0,0,1,0
0,4,24,0,2,4,0,2,1
2,0,19,0,5,2,1,2,0
11,3,12,0,2,3,1,1,0
15,8,14,0,4,2,0,2,0
13,3,17,0,6,1,1,2,0
14,4,25,0,9,1,1,2,0
9,0,16,0,5,1,0,1,0
0,2,17,0,9,0,0,1,0
2,5,19,0,7,7,1,2,0
15,0,26,0,2,2,1,1,0
2,4,9,0,0,0,1,6,0
12,2,18,0,3,1,1,6,0
12,6,21,0,1,2,1,2,0
3,4,23,0,8,4,0,2,1
15,1,23,0,7,1,1,2,0
11,6,17,0,7,2,1,1,1
12,3,27,0,1,0,1,0,0
18,5,22,0,0,3,0,5,0
16,4,23,0,2,4,0,2,1
4,6,16,0,4,2,1,2,0
15,4,20,0,3,1,1,0,0
3,9,15,0,9,1,1,0,0
11,4,22,0,8,3,1,2,0
10,8,18,0,9,1,1,2,0
13,11,13,0,3,2,1,1,0
18,7,12,0,3,4,0,1,1
11,6,18,0,3,1,0,1,0
4,4,17,0,5,0,1,1,0
7,4,28,0,4,0,0,5,0
8,4,26,0,0,2,1,4,0
13,6,26,0,4,1,0,1,0
12,5,14,0,7,5,1,2,0
4,6,28,0,5,0,1,1,0
2,2,30,0,2,1,1,2,0
15,7,20,0,1,2,1,4,0
12,4,26,0,1,1,1,0,0
15,3,21,0,6,3,0,0,1
9,8,10,0,5,3,0,4,1
17,3,20,0,5,5,1,2,0
3,4,30,0,1,0,1,1,0
7,10,26,0,9,2,1,5,1
8,5,14,0,2,1,1,1,0
0,5,21,0,9,4,1,2,1
3,6,23,0,9,1,1,2,0
10,5,26,0,3,3,1,2,0
16,4,18,0,1,2,1,2,0
17,4,22,0,6,1,0,5,0
3,5,24,0,1,1,0,2,0
9,4,18,0,3,0,1,2,0
5,6,22,0,9,2,1,1,1
7,6,26,0,6,3,0,1,1
7,11,22,0,1,2,1,2,0
15,6,24,0,6,2,0,2,0
15,0,14,0,4,2,0,2,0
12,7,19,0,0,1,0,4,0
13,3,18,0,7,1,1,2,1
0,6,24,0,2,3,0,1,1
9,6,23,0,8,1,0,5,0
9,7,21,0,5,1,0,2,0
17,5,17,0,1,3,1,4,0
7,2,20,0,9,1,0,4,1
5,7,19,0,5,2,0,0,0
8,6,20,0,1,2,1,4,0
9,3,21,0,2,0,0,5,0
6,6,26,0,2,1,1,6,0
6,1,21,0,9,3,0,4,1
11,1,21,0,1,1,1,5,0
9,0,18,0,3,1,0,2,0
15,3,30,0,1,1,0,2,1
4,4,13,0,1,3,1,1,0
12,6,25,0,6,1,1,2,0
13,9,27,0,5,2,0,1,0
5,7,11,0,6,3,0,1,1
11,2,15,1,0,1,1,2,0
12,3,16,0,1,1,0,2,0
8,6,24,0,9,1,0,4,1
11,4,23,0,8,0,0,1,0
12,6,12,0,7,0,1,2,1
8,2,20,0,2,2,1,0,0
6,6,23,0,8,5,0,2,1
8,3,16,0,4,1,0,5,0
7,8,24,0,8,0,1,1,0
6,4,20,0,0,3,1,5,0
11,4,26,0,7,3,1,1,1
8,8,16,0,4,1,0,2,0
8,5,19,0,0,1,0,5,0
8,5,17,0,4,0,0,5,0
10,2,17,0,4,0,1,2,0
11,5,20,0,6,2,1,1,0
13,6,22,0,5,4,0,5,0
9,1,24,0,6,1,1,2,1
0,5,25,0,8,1,1,2,0
7,5,21,0,0,1,1,2,0
4,8,19,0,8,2,0,1,1
0,2,19,0,7,2,0,1,1
17,5,21,0,6,1,1,1,0
11,3,27,0,0,1,0,5,0
4,7,16,0,7,3,0,4,1
6,3,26,0,1,2,0,4,0
11,4,21,1,8,3,1,1,1
16,5,17,0,8,1,1,2,1
5,4,18,0,8,2,1,2,0
10,1,19,0,5,3,1,5,0
8,6,18,0,3,1,1,2,0
3,6,20,0,4,2,1,2,0
12,6,15,0,5,0,1,1,0
14,7,22,0,7,1,1,4,0
16,6,18,0,6,0,1,2,0
18,3,22,0,5,3,0,0,0
8,10,29,1,4,4,1,1,1
9,4,16,0,8,1,0,2,0
11,5,11,0,5,1,1,1,0
2,2,14,0,7,2,1,1,0
15,3,18,0,9,4,1,2,1
13,2,15,0,0,2,1,1,0
9,4,18,0,2,1,1,0,0
8,7,18,0,7,2,0,6,1
16,3,11,0,2,0,1,1,0
18,7,21,0,1,2,1,0,0
5,0,16,0,4,4,1,5,0
2,6,29,1,5,1,1,4,0
4,5,14,0,6,2,0,1,0
15,9,17,0,3,4,1,6,0
16,1,20,0,7,0,0,4,0
13,4,21,0,4,2,1,4,0
16,7,20,0,8,2,0,2,1
15,7,14,0,3,2,0,1,0
13,4,31,0,1,2,1,2,0
7,6,33,0,6,1,0,1,1
8,6,23,1,0,2,0,1,0
8,6,27,0,2,3,1,1,0
12,2,16,0,7,1,0,2,1
13,6,29,0,2,0,1,4,0
9,1,22,0,3,0,1,6,0
0,10,19,0,5,1,0,6,1
15,8,22,0,7,4,0,5,1
7,4,21,0,1,4,1,2,0
11,7,23,0,3,2,0,0,1
2,6,20,0,4,2,1,1,0
18,4,24,0,4,2,1,4,0
15,8,23,0,6,4,1,2,1
3,7,24,0,8,2,1,1,0
0,4,22,0,7,8,1,1,0
5,4,24,0,9,2,0,2,0
15,4,19,0,4,1,1,1,0
9,8,20,0,4,2,0,5,0
9,3,17,0,0,2,1,1,0
6,8,16,0,1,1,1,1,0
10,0,16,0,3,0,0,1,0
0,2,17,0,1,0,1,4,0
13,4,18,0,7,3,1,4,0
15,4,27,0,3,2,1,6,0
9,11,20,0,6,1,1,2,0
18,4,23,0,4,4,0,0,0
13,7,12,0,0,1,0,2,0
17,4,21,0,0,3,1,1,0
2,5,14,0,9,0,0,1,1
0,1,17,0,8,1,1,1,0
16,8,22,0,1,2,1,2,0
6,2,14,0,3,0,1,4,0
6,7,16,0,2,3,0,6,0
13,4,26,0,8,2,1,5,0
10,0,16,0,1,0,1,2,0
15,3,17,0,8,0,0,2,1
2,4,21,0,6,2,0,2,0
6,3,17,0,3,0,0,6,0
5,3,17,0,6,2,1,0,0
17,4,29,0,5,1,0,4,0
17,2,18,0,9,0,1,2,0
2,3,18,0,0,6,1,2,0
2,6,21,0,0,3,0,0,0
16,6,24,0,2,2,0,5,0
17,3,16,0,2,1,1,4,0
18,2,17,0,9,2,1,2,1
11,5,15,0,0,3,1,0,0
17,2,20,0,3,1,1,2,0
2,4,19,0,9,2,0,2,0
9,5,22,0,8,0,1,1,1
0,4,15,0,3,1,0,1,0
10,6,20,0,0,0,1,1,0
2,4,18,0,9,1,1,4,0
12,6,21,0,3,3,1,2,0
13,7,25,0,8,2,1,2,0
6,8,19,0,5,2,1,1,0
4,5,20,0,4,1,1,2,0
12,8,23,0,3,1,1,5,0
8,4,16,0,1,1,1,5,0
10,3,25,0,5,1,1,1,0
11,7,11,0,2,0,0,1,0
0,5,11,1,2,1,1,2,0
11,5,25,0,1,1,0,1,0
3,0,17,0,9,1,0,5,0
13,3,18,0,2,1,1,1,0
2,2,9,0,1,4,0,2,0
9,6,20,0,5,0,1,2,0
10,4,14,0,6,1,0,2,1
18,5,24,0,0,1,1,0,0
14,1,20,0,7,2,1,4,0
5,5,24,0,6,4,0,2,1
17,7,20,0,4,4,1,2,0
4,11,21,0,7,3,0,2,1
18,3,24,0,1,0,0,1,0
0,8,16,0,2,4,0,2,0
4,1,21,0,4,1,1,2,0
0,2,12,0,4,1,0,2,0
17,2,12,0,9,1,1,2,0
16,5,20,0,2,2,1,2,0
2,8,17,0,5,0,0,5,0
6,4,9,0,3,2,1,4,0
13,3,30,1,2,2,1,0,0
16,6,25,0,1,2,1,2,0
16,4,23,0,5,3,0,2,0
13,4,23,0,1,3,1,1,0
17,6,18,0,7,0,1,5,0
17,5,18,0,3,2,1,0,0
7,4,21,0,6,3,1,6,0
9,5,23,0,2,2,0,0,0
2,0,15,0,6,1,0,1,0
5,7,19,0,6,3,0,0,1
12,2,26,0,0,5,0,4,0
9,8,18,0,0,1,0,2,0
3,6,25,0,4,0,1,2,0
5,4,15,0,1,1,0,2,0
11,7,25,1,5,3,1,5,1
15,4,22,0,8,5,1,5,1
7,3,16,0,0,1,0,2,0
16,7,27,0,6,1,0,1,1
4,2,26,0,0,2,0,1,1
6,1,14,0,4,2,1,1,0
6,3,25,0,1,1,0,6,0
12,3,21,0,3,4,1,2,0
0,4,18,0,2,1,1,1,0
13,5,15,0,4,4,0,2,0
13,4,18,0,6,0,1,5,0
16,6,18,0,0,2,1,1,0
18,5,24,0,6,2,1,5,1
3,2,13,0,5,0,1,0,0
8,6,21,0,5,0,0,6,0
16,3,13,0,3,2,1,1,0
5,4,13,0,7,1,1,5,0
12,5,21,0,9,1,1,2,0
7,3,22,0,4,0,0,1,0
11,7,23,0,5,1,0,1,0
3,5,15,0,8,3,1,5,0
8,4,18,0,8,3,1,2,1
4,5,21,0,3,4,1,2,0
11,5,16,0,8,1,1,2,0
0,3,15,0,9,3,0,2,1
9,6,14,0,3,2,1,2,0
9,4,19,0,7,1,0,4,0
18,3,19,0,0,0,1,0,0
12,6,20,0,4,0,1,1,0
15,5,17,0,8,3,0,4,1
11,7,20,0,1,3,0,1,0
4,7,20,0,9,1,1,1,0
4,4,25,0,7,4,0,5,1
7,2,18,0,9,1,1,2,0
18,7,13,0,7,1,1,1,0
7,3,10,0,0,1,0,2,0
7,4,18,0,7,3,0,5,1
6,6,16,0,0,1,0,5,0
2,7,14,0,9,4,0,4,1
7,4,20,0,0,3,1,2,0
4,7,24,0,8,1,1,2,0
18,7,25,0,1,2,0,2,1
12,1,31,0,3,1,1,1,0
15,1,20,0,7,1,1,1,1
8,2,25,0,2,1,0,6,0
2,5,18,1,2,2,1,1,0
18,3,20,0,8,2,0,1,0
2,4,21,0,8,1,1,2,0
2,2,16,0,2,1,0,1,0
3,3,18,0,1,5,1,0,0
9,5,21,0,2,6,1,0,0
15,4,15,1,1,2,0,5,0
15,6,15,0,5,3,1,2,0
11,6,19,0,9,3,0,1,1
2,5,22,0,7,1,1,2,0
0,3,21,0,6,0,0,5,0
17,6,17,0,0,1,0,1,0
11,2,19,0,8,1,0,2,0
5,7,25,0,5,2,1,2,0
7,0,17,0,7,3,1,1,0
13,0,21,0,8,2,1,2,0
15,4,16,0,0,3,1,2,0
17,4,20,0,6,0,1,2,0
13,4,15,0,4,0,1,6,0
7,3,15,0,2,1,1,2,0
16,10,16,0,6,4,1,2,1
15,3,19,0,9,2,1,2,1
4,2,17,0,7,3,0,1,1
11,4,17,0,2,1,1,2,0
6,8,14,0,3,3,1,1,1
11,7,15,0,9,3,1,4,1
6,6,22,0,3,1,1,2,0
6,2,26,0,6,4,0,1,1
8,2,12,1,5,2,0,2,0
11,2,26,0,1,2,1,4,0
7,5,20,0,4,0,0,5,0
10,7,22,0,4,0,1,5,0
17,4,21,0,8,2,1,1,0
18,6,27,0,0,3,0,1,1
8,3,24,0,5,2,0,1,0
10,1,25,0,8,3,1,1,1
10,5,15,0,2,2,0,0,0
8,11,22,0,9,2,1,1,0
10,3,19,0,7,1,1,6,0
9,4,18,0,4,4,0,5,0
2,6,19,0,9,3,1,1,0
4,2,21,0,4,3,1,2,0
2,7,15,0,2,2,0,2,1
13,3,23,0,9,2,1,2,0
18,5,19,0,3,1,1,0,0
5,2,15,0,1,3,0,2,0
13,4,21,0,3,1,1,2,0
9,3,23,0,4,2,1,4,0
10,0,23,0,0,1,1,4,0
15,7,18,0,3,1,0,6,1
9,6,23,0,2,2,0,0,0
2,3,21,0,2,2,1,2,0
18,1,20,0,0,3,1,0,0
15,6,15,0,9,3,0,2,1
4,4,26,0,7,0,1,1,1
8,1,26,0,4,0,0,1,0
7,5,14,0,8,1,0,3,1
5,2,16,0,0,0,0,1,0
5,3,20,0,9,4,0,4,1
7,4,16,0,9,4,0,2,1
4,0,22,0,3,3,0,3,0
18,7,25,0,8,0,0,1,1
4,1,24,0,6,2,0,4,0
7,5,21,0,4,4,0,0,0
16,8,29,0,6,8,0,1,1
4,7,18,0,0,3,1,5,0
2,8,21,0,6,0,0,5,1
8,4,18,0,2,5,0,1,1
0,6,19,0,0,4,1,1,0
9,8,13,0,4,0,1,1,0
18,7,16,0,9,1,1,2,0
9,10,18,1,0,5,1,2,1
2,3,20,0,3,0,0,2,0
15,5,19,0,9,4,0,1,1
13,4,23,0,2,3,0,0,0
8,2,20,0,3,2,0,2,0
15,5,19,0,3,3,0,6,0
11,10,29,0,7,1,1,0,1
4,6,35,0,7,2,1,5,1
16,6,24,0,5,4,0,2,1
11,3,22,0,8,4,0,2,1
13,6,21,0,8,1,1,2,0
12,7,19,0,7,1,1,2,0
17,6,21,0,2,3,0,0,0
0,3,21,0,2,3,1,1,0
9,7,13,0,5,2,1,1,0
16,5,29,0,5,0,0,1,0
3,5,18,0,3,2,0,1,0
8,7,16,0,4,0,1,2,0
7,5,26,0,0,2,1,2,0
17,6,22,0,9,1,0,2,1
11,5,11,0,5,3,1,2,0
2,3,16,0,3,3,0,1,1
18,4,20,0,1,3,1,1,0
10,3,20,0,0,3,1,2,0
16,0,11,0,8,5,1,1,0
12,1,19,0,7,3,0,1,1
7,4,19,0,6,2,0,0,0
12,4,20,0,8,1,1,5,1
18,3,21,0,4,2,1,1,0
7,7,17,0,7,2,0,2,1
4,5,20,0,0,4,1,5,0
9,6,19,0,0,0,0,1,0
10,6,19,0,0,4,1,2,0
11,8,17,0,3,3,1,4,0
2,5,15,0,3,2,0,1,0
4,5,21,0,9,0,0,2,0
2,8,14,0,1,5,1,1,1
18,8,15,0,0,4,0,1,1
6,5,20,0,3,3,0,2,1
7,4,21,0,8,2,1,1,0
17,4,20,0,4,4,0,2,1
15,2,23,0,8,6,1,4,0
16,8,17,0,9,2,1,4,0
4,6,15,0,8,3,1,1,1
18,9,19,0,5,2,1,2,0
13,7,14,1,4,2,1,2,0
7,6,16,0,3,0,1,1,0
8,6,13,0,4,1,0,4,0
0,3,21,0,8,3,1,2,0
11,0,25,0,9,0,1,1,1
11,4,14,0,6,2,0,2,1
3,3,17,0,5,3,0,5,0
3,8,17,0,1,1,1,6,0
17,4,20,0,7,2,1,5,1
6,4,17,0,3,6,0,2,0
8,1,13,0,6,5,1,2,0
18,9,24,0,3,3,1,2,1
2,6,16,0,7,2,0,2,0
6,6,18,0,7,5,1,1,1
11,6,16,0,0,2,0,1,0
18,1,12,0,7,1,0,0,0
7,7,22,0,1,1,1,2,0
10,8,13,0,8,2,1,1,1
2,6,23,0,4,2,1,1,0
18,3,20,0,0,1,1,0,0
10,7,18,0,9,1,1,5,0
10,2,22,0,2,1,1,1,0
13,9,13,0,0,4,0,2,0
9,3,20,0,5,2,0,5,0
4,9,14,0,2,2,1,2,0
13,5,21,0,5,3,1,1,0
4,2,18,0,9,2,1,2,0
0,5,15,0,6,2,0,5,0
5,3,19,0,1,3,0,1,1
16,6,27,0,8,1,1,6,0
13,10,24,0,3,0,1,2,0
17,8,27,0,1,2,1,1,1
11,5,14,0,0,1,1,1,0
7,4,21,0,8,0,1,1,0
10,4,25,0,6,1,0,5,0
4,0,19,0,1,1,0,0,0
12,3,16,0,6,3,1,2,1
2,7,19,0,3,3,1,4,1
5,0,17,0,7,1,1,5,0
10,0,15,0,1,0,0,3,0
15,4,20,0,6,3,0,2,1
6,2,12,0,8,2,0,2,0
10,0,26,0,5,2,0,1,0
6,7,13,0,8,4,0,2,1
6,0,16,0,1,4,1,2,0
2,9,20,0,1,2,0,5,0
17,5,15,0,1,4,0,2,0
18,7,18,0,4,3,1,5,0
15,5,19,0,9,3,0,2,1
18,3,11,0,6,4,0,1,1
0,3,12,0,7,2,1,2,0
6,3,21,0,0,2,1,2,0
17,3,17,1,0,5,1,2,0
3,4,23,0,3,0,0,4,0
1,6,20,0,5,3,1,1,0
5,7,20,0,6,1,1,2,0
18,3,25,0,8,5,0,2,1
9,4,33,0,9,3,1,0,1
2,4,16,0,1,3,1,2,0
11,0,21,0,3,1,1,2,0
2,7,23,0,6,3,1,2,1
0,4,20,0,7,3,0,6,1
4,6,16,0,3,5,0,1,0
16,6,11,0,8,1,0,1,0
7,5,26,0,1,1,1,6,0
2,4,14,0,8,0,0,1,0
13,2,17,0,4,3,0,2,0
11,10,15,0,2,0,0,2,0
6,4,23,0,3,2,0,2,0
10,4,24,0,2,1,1,2,0
17,6,17,0,6,3,1,2,1
9,5,22,0,2,3,0,2,0
15,4,22,0,7,2,0,1,0
0,0,18,0,3,0,1,1,0
9,5,21,0,6,2,1,2,0
2,7,21,0,0,2,1,5,0
13,9,15,0,1,0,1,1,0
13,3,17,0,4,1,1,1,0
6,4,28,0,5,1,1,1,0
12,2,21,0,1,4,1,4,0
2,0,17,0,2,2,1,2,0
2,4,9,0,6,2,1,1,0
6,5,23,0,7,0,0,2,0
0,2,21,0,7,3,1,2,0
16,1,19,0,6,4,1,5,1
10,7,28,0,2,0,1,0,0
9,0,19,0,1,3,1,4,0
16,2,22,0,7,1,1,0,1
16,6,22,0,5,1,1,1,0
7,6,23,0,8,2,0,1,0
10,2,18,0,1,2,1,1,0
6,3,13,0,4,1,1,2,0
9,5,26,0,9,0,0,5,1
9,1,16,0,1,3,1,5,0
15,9,12,0,6,3,0,4,1
13,2,20,0,3,3,1,1,0
9,6,20,0,5,4,1,5,0
4,3,22,0,6,3,1,0,1
17,4,8,0,3,1,1,6,0
0,2,16,0,7,0,0,2,0
13,3,25,0,1,3,0,1,0
4,4,25,0,4,2,1,2,0
6,6,22,0,4,2,0,0,0
4,6,21,0,8,1,1,5,0
16,7,21,0,4,5,0,6,0
3,6,13,0,0,1,1,0,0
0,7,14,0,0,1,0,1,1
8,6,21,0,6,1,1,2,0
8,3,16,0,5,4,1,0,0
6,3,19,0,7,2,0,2,1
4,3,22,0,9,2,0,4,0
2,3,15,0,8,1,0,5,0
17,5,18,0,8,2,0,2,0
2,5,21,0,9,1,1,1,0
17,4,25,0,9,1,0,2,0
4,6,19,0,5,2,1,2,0
9,6,18,0,9,1,0,0,1
7,2,19,0,6,2,0,2,1
8,4,23,0,7,5,0,1,1
18,5,22,0,2,0,1,0,0
2,7,21,0,8,4,1,1,1
7,0,17,0,2,1,1,4,0
16,4,17,0,0,3,0,1,0
9,0,29,0,7,6,0,2,1
7,1,16,0,1,6,1,1,0
8,9,19,0,8,3,0,2,1
8,2,20,0,9,0,1,1,0
7,6,20,0,6,2,0,1,0
3,0,23,0,7,2,0,1,0
4,4,28,0,0,1,0,2,1
9,0,23,0,3,3,1,2,0
2,1,20,0,6,1,1,6,0
14,6,22,0,9,2,0,4,1
8,5,16,0,9,1,1,2,0
3,8,17,0,0,0,1,2,0
18,9,19,0,7,3,1,6,1
2,3,15,0,7,1,1,0,0
2,5,29,0,8,2,1,1,1
5,8,17,0,3,1,0,5,1
11,2,24,0,8,3,1,2,0
18,6,20,0,5,4,1,2,0
6,3,12,0,6,2,0,0,0
7,7,20,0,0,2,1,4,0
16,4,22,0,6,0,1,0,0
0,9,18,0,7,4,0,1,1
2,4,18,0,6,2,1,2,1
18,6,20,0,9,3,1,5,0
9,5,21,0,5,2,1,4,0
11,9,16,0,5,1,1,1,0
7,7,17,0,5,5,0,2,0
